# Title: Gnuplot File Created by Genius TCAD Simulation
# Date: Thu May  7 09:13:04 2026

# Plotname: DC transfer characteristic
# Variables: 
#	1	Vapp(Cathode) [V]
#	2	P(Cathode) [V]
#	3	I(Cathode) [A]
#	4	Ie(Cathode) [A]
#	5	Ih(Cathode) [A]
#	6	Vapp(Anode) [V]
#	7	P(Anode) [V]
#	8	I(Anode) [A]
#	9	Ie(Anode) [A]
#	10	Ih(Anode) [A]
#	11	Power [W]

     0.00000000000000e+00     0.00000000000000e+00    -1.63621759037919e-17    -1.63621759037919e-17     2.74087001785291e-33     0.00000000000000e+00     0.00000000000000e+00    -4.75787726741131e-25    -4.44269611989011e-25    -3.15181147521195e-26     0.00000000000000e+00
     0.00000000000000e+00     0.00000000000000e+00    -1.47469520598900e-10    -1.47469518839680e-10    -1.75922016006201e-18     5.00000000000000e-02     5.00000000000000e-02     1.47469518903165e-10     1.47449406405578e-10     2.01124975878840e-14     7.37347594515827e-12
     0.00000000000000e+00     0.00000000000000e+00    -7.33956212894966e-10    -7.33956199080524e-10    -1.38144416633192e-17     1.00000000000000e-01     1.00000000000000e-01     7.33956174018090e-10     7.33905859802416e-10     5.03142156734723e-14     7.33956174018090e-11
     0.00000000000000e+00     0.00000000000000e+00    -2.55792639645553e-09    -2.55792630056864e-09    -9.58868871566987e-17     1.50000000000000e-01     1.50000000000000e-01     2.55792641241780e-09     2.55781041527354e-09     1.15997144256909e-13     3.83688961862670e-10
     0.00000000000000e+00     0.00000000000000e+00    -6.61815069580507e-09    -6.61815005211672e-09    -6.43688344597954e-16     2.00000000000000e-01     2.00000000000000e-01     6.61815068105315e-09     6.61783316007517e-09     3.17520977977794e-13     1.32363013621063e-09
     0.00000000000000e+00     0.00000000000000e+00    -1.34319850087737e-08    -1.34319809124508e-08    -4.09632293831530e-15     2.50000000000000e-01     2.50000000000000e-01     1.34319850006026e-08     1.34309696525604e-08     1.01534804220389e-12     3.35799625015065e-09
     0.00000000000000e+00     0.00000000000000e+00    -2.30703609855285e-08    -2.30703383931243e-08    -2.25924042069019e-14     3.00000000000000e-01     3.00000000000000e-01     2.30703610226132e-08     2.30670880322978e-08     3.27299031542812e-12     6.92110830678396e-09
     0.00000000000000e+00     0.00000000000000e+00    -3.55671041343341e-08    -3.55670135846232e-08    -9.05497108736572e-14     3.50000000000000e-01     3.50000000000000e-01     3.55671041254283e-08     3.55586460340113e-08     8.45809141696987e-12     1.24484864438999e-08
     0.00000000000000e+00     0.00000000000000e+00    -5.08169631004433e-08    -5.08167293641427e-08    -2.33736300580685e-13     4.00000000000000e-01     4.00000000000000e-01     5.08169630959639e-08     5.08017905872662e-08     1.51725086977319e-11     2.03267852383856e-08
     0.00000000000000e+00     0.00000000000000e+00    -6.84953063176166e-08    -6.84948752775769e-08    -4.31040039679808e-13     4.50000000000000e-01     4.50000000000000e-01     6.84953063332377e-08     6.84745752892508e-08     2.07310439869192e-11     3.08228878499569e-08
     0.00000000000000e+00     0.00000000000000e+00    -8.84564803209485e-08    -8.84558094380400e-08    -6.70882908544227e-13     5.00000000000000e-01     5.00000000000000e-01     8.84564803265350e-08     8.84314229900685e-08     2.50573364665244e-11     4.42282401632675e-08
     0.00000000000000e+00     0.00000000000000e+00    -1.10687489143261e-07    -1.10686527103710e-07    -9.62039550934250e-13     5.50000000000000e-01     5.50000000000000e-01     1.10687489136182e-07     1.10658641900621e-07     2.88472355611963e-11     6.08781190249000e-08
     0.00000000000000e+00     0.00000000000000e+00    -1.35173753415754e-07    -1.35172439352684e-07    -1.31406307007852e-12     6.00000000000000e-01     6.00000000000000e-01     1.35173753428816e-07     1.35141318776238e-07     3.24346525786265e-11     8.11042520572899e-08
     0.00000000000000e+00     0.00000000000000e+00    -1.61886698937289e-07    -1.61884965492095e-07    -1.73344519398179e-12     6.50000000000000e-01     6.50000000000000e-01     1.61886698948205e-07     1.61850773864760e-07     3.59250834450144e-11     1.05226354316334e-07
     0.00000000000000e+00     0.00000000000000e+00    -1.90792746538585e-07    -1.90790521737368e-07    -2.22480121695485e-12     7.00000000000000e-01     7.00000000000000e-01     1.90792746495148e-07     1.90753397370131e-07     3.93491250165523e-11     1.33554922546603e-07
     0.00000000000000e+00     0.00000000000000e+00    -2.21857525061035e-07    -2.21854733301338e-07    -2.79175969687892e-12     7.50000000000000e-01     7.50000000000000e-01     2.21857525059080e-07     2.21814808181237e-07     4.27168778432741e-11     1.66393143794310e-07
     0.00000000000000e+00     0.00000000000000e+00    -2.55046887110465e-07    -2.55043449794345e-07    -3.43731612024839e-12     8.00000000000000e-01     8.00000000000000e-01     2.55046887063864e-07     2.55000854058496e-07     4.60330053686260e-11     2.04037509651091e-07
     0.00000000000000e+00     0.00000000000000e+00    -2.90326943497547e-07    -2.90322779572142e-07    -4.16392540531629e-12     8.50000000000000e-01     8.50000000000000e-01     2.90326943513091e-07     2.90277642956057e-07     4.93005570338677e-11     2.46777901986128e-07
     0.00000000000000e+00     0.00000000000000e+00    -3.27663900047350e-07    -3.27658926519304e-07    -4.97352804546979e-12     9.00000000000000e-01     9.00000000000000e-01     3.27663899993238e-07     3.27611378048517e-07     5.25219447209556e-11     2.94897509993914e-07
